x,y
50.110000,50.032304
50.120000,50.047229
50.130000,50.062162
50.140000,50.077102
50.150000,50.092050
50.160000,50.107005
50.170000,50.121966
50.180000,50.136932
50.190000,50.151904
50.200000,50.166880
50.210000,50.181860
50.220000,50.196844
50.230000,50.211831
50.240000,50.226820
50.250000,50.241812
50.260000,50.256805
50.270000,50.271800
50.280000,50.286795
50.290000,50.301789
50.300000,50.316784
50.310000,50.331778
50.320000,50.346770
50.330000,50.361760
50.340000,50.376748
50.350000,50.391732
50.360000,50.406714
50.370000,50.421691
50.380000,50.436664
50.390000,50.451631
50.400000,50.466594
50.410000,50.481550
50.420000,50.496500
50.430000,50.511443
50.440000,50.526378
50.450000,50.541305
50.460000,50.556224
50.470000,50.571133
50.480000,50.586033
50.490000,50.600923
50.500000,50.615803
50.510000,50.630671
50.520000,50.645528
50.530000,50.660373
50.540000,50.675205
50.550000,50.690024
50.560000,50.704829
50.570000,50.719620
50.580000,50.734397
50.590000,50.749159
50.600000,50.763905
50.610000,50.778634
50.620000,50.793347
50.630000,50.808043
50.640000,50.822722
50.650000,50.837382
50.660000,50.852024
50.670000,50.866646
50.680000,50.881249
50.690000,50.895831
50.700000,50.910393
50.710000,50.924934
50.720000,50.939453
50.730000,50.953949
50.740000,50.968423
50.750000,50.982874
50.760000,50.997301
50.770000,51.011704
50.780000,51.026082
50.790000,51.040435
50.800000,51.054762
50.810000,51.069063
50.820000,51.083337
50.830000,51.097583
50.840000,51.111802
50.850000,51.125993
50.860000,51.140155
50.870000,51.154288
50.880000,51.168390
50.890000,51.182463
50.900000,51.196505
50.910000,51.210515
50.920000,51.224493
50.930000,51.238440
50.940000,51.252353
50.950000,51.266233
50.960000,51.280079
50.970000,51.293891
50.980000,51.307668
50.990000,51.321409
51.000000,51.335115
51.010000,51.348784
51.020000,51.362417
51.030000,51.376013
51.040000,51.389572
51.050000,51.403094
51.060000,51.416579
51.070000,51.430027
51.080000,51.443436
51.090000,51.456809
51.100000,51.470143
51.110000,51.483439
51.120000,51.496696
51.130000,51.509916
51.140000,51.523096
51.150000,51.536238
51.160000,51.549341
51.170000,51.562405
51.180000,51.575430
51.190000,51.588415
51.200000,51.601360
51.210000,51.614266
51.220000,51.627131
51.230000,51.639956
51.240000,51.652742
51.250000,51.665486
51.260000,51.678190
51.270000,51.690853
51.280000,51.703475
51.290000,51.716056
51.300000,51.728595
51.310000,51.741093
51.320000,51.753549
51.330000,51.765964
51.340000,51.778336
51.350000,51.790666
51.360000,51.802953
51.370000,51.815198
51.380000,51.827401
51.390000,51.839560
51.400000,51.851676
51.410000,51.863750
51.420000,51.875779
51.430000,51.887765
51.440000,51.899707
51.450000,51.911606
51.460000,51.923460
51.470000,51.935270
51.480000,51.947035
51.490000,51.958756
51.500000,51.970432
51.510000,51.982063
51.520000,51.993649
51.530000,52.005190
51.540000,52.016685
51.550000,52.028134
51.560000,52.039538
51.570000,52.050895
51.580000,52.062207
51.590000,52.073472
51.600000,52.084690
51.610000,52.095862
51.620000,52.106987
51.630000,52.118065
51.640000,52.129096
51.650000,52.140079
51.660000,52.151015
51.670000,52.161903
51.680000,52.172743
51.690000,52.183536
51.700000,52.194279
51.710000,52.204975
51.720000,52.215622
51.730000,52.226220
51.740000,52.236769
51.750000,52.247269
51.760000,52.257720
51.770000,52.268122
51.780000,52.278474
51.790000,52.288776
51.800000,52.299028
51.810000,52.309230
51.820000,52.319381
51.830000,52.329482
51.840000,52.339533
51.850000,52.349533
51.860000,52.359481
51.870000,52.369379
51.880000,52.379225
51.890000,52.389020
51.900000,52.398763
51.910000,52.408454
51.920000,52.418093
51.930000,52.427681
51.940000,52.437215
51.950000,52.446697
51.960000,52.456127
51.970000,52.465503
51.980000,52.474827
51.990000,52.484097
52.000000,52.493314
52.010000,52.502477
52.020000,52.511588
52.030000,52.520645
52.040000,52.529650
52.050000,52.538602
52.060000,52.547502
52.070000,52.556351
52.080000,52.565149
52.090000,52.573895
52.100000,52.582591
52.110000,52.591236
52.120000,52.599832
52.130000,52.608377
52.140000,52.616874
52.150000,52.625321
52.160000,52.633719
52.170000,52.642069
52.180000,52.650371
52.190000,52.658625
52.200000,52.666832
52.210000,52.674992
52.220000,52.683104
52.230000,52.691170
52.240000,52.699190
52.250000,52.707164
52.260000,52.715093
52.270000,52.722976
52.280000,52.730815
52.290000,52.738609
52.300000,52.746358
52.310000,52.754064
52.320000,52.761726
52.330000,52.769345
52.340000,52.776921
52.350000,52.784454
52.360000,52.791944
52.370000,52.799393
52.380000,52.806800
52.390000,52.814166
52.400000,52.821490
52.410000,52.828774
52.420000,52.836018
52.430000,52.843221
52.440000,52.850385
52.450000,52.857509
52.460000,52.864594
52.470000,52.871640
52.480000,52.878648
52.490000,52.885617
52.500000,52.892549
52.510000,52.899443
52.520000,52.906300
52.530000,52.913120
52.540000,52.919904
52.550000,52.926651
52.560000,52.933362
52.570000,52.940038
52.580000,52.946678
52.590000,52.953284
52.600000,52.959855
52.610000,52.966391
52.620000,52.972894
52.630000,52.979363
52.640000,52.985798
52.650000,52.992201
52.660000,52.998570
52.670000,53.004908
52.680000,53.011213
52.690000,53.017486
52.700000,53.023728
52.710000,53.029939
52.720000,53.036119
52.730000,53.042269
52.740000,53.048389
52.750000,53.054478
52.760000,53.060539
52.770000,53.066570
52.780000,53.072572
52.790000,53.078545
52.800000,53.084491
52.810000,53.090408
52.820000,53.096298
52.830000,53.102160
52.840000,53.107996
52.850000,53.113805
52.860000,53.119588
52.870000,53.125344
52.880000,53.131075
52.890000,53.136781
52.900000,53.142462
52.910000,53.148118
52.920000,53.153749
52.930000,53.159357
52.940000,53.164941
52.950000,53.170501
52.960000,53.176038
52.970000,53.181553
52.980000,53.187045
52.990000,53.192515
53.000000,53.197963
53.010000,53.203390
53.020000,53.208795
53.030000,53.214181
53.040000,53.219546
53.050000,53.224892
53.060000,53.230219
53.070000,53.235527
53.080000,53.240818
53.090000,53.246091
53.100000,53.251348
53.110000,53.256588
53.120000,53.261812
53.130000,53.267021
53.140000,53.272216
53.150000,53.277396
53.160000,53.282562
53.170000,53.287716
53.180000,53.292856
53.190000,53.297984
53.200000,53.303101
53.210000,53.308207
53.220000,53.313302
53.230000,53.318387
53.240000,53.323462
53.250000,53.328528
53.260000,53.333586
53.270000,53.338636
53.280000,53.343678
53.290000,53.348713
53.300000,53.353742
53.310000,53.358765
53.320000,53.363782
53.330000,53.368795
53.340000,53.373803
53.350000,53.378807
53.360000,53.383808
53.370000,53.388806
53.380000,53.393802
53.390000,53.398795
53.400000,53.403788
53.410000,53.408780
53.420000,53.413772
53.430000,53.418763
53.440000,53.423756
53.450000,53.428750
53.460000,53.433746
53.470000,53.438744
53.480000,53.443745
53.490000,53.448750
53.500000,53.453758
53.510000,53.458771
53.520000,53.463788
53.530000,53.468812
53.540000,53.473841
53.550000,53.478876
53.560000,53.483919
53.570000,53.488969
53.580000,53.494027
53.590000,53.499094
53.600000,53.504170
53.610000,53.509255
53.620000,53.514351
53.630000,53.519457
53.640000,53.524575
53.650000,53.529704
53.660000,53.534845
53.670000,53.539999
53.680000,53.545166
53.690000,53.550347
53.700000,53.555542
53.710000,53.560752
53.720000,53.565978
53.730000,53.571219
53.740000,53.576476
53.750000,53.581751
53.760000,53.587042
53.770000,53.592352
53.780000,53.597680
53.790000,53.603027
53.800000,53.608394
53.810000,53.613780
53.820000,53.619187
53.830000,53.624615
53.840000,53.630064
53.850000,53.635536
53.860000,53.641030
53.870000,53.646547
53.880000,53.652087
53.890000,53.657652
53.900000,53.663242
53.910000,53.668856
53.920000,53.674496
53.930000,53.680163
53.940000,53.685856
53.950000,53.691576
53.960000,53.697325
53.970000,53.703101
53.980000,53.708906
53.990000,53.714741
54.000000,53.720605
54.010000,53.726500
54.020000,53.732425
54.030000,53.738381
54.040000,53.744368
54.050000,53.750386
54.060000,53.756436
54.070000,53.762518
54.080000,53.768631
54.090000,53.774777
54.100000,53.780956
54.110000,53.787167
54.120000,53.793411
54.130000,53.799688
54.140000,53.805999
54.150000,53.812343
54.160000,53.818722
54.170000,53.825134
54.180000,53.831581
54.190000,53.838063
54.200000,53.844579
54.210000,53.851131
54.220000,53.857718
54.230000,53.864340
54.240000,53.870999
54.250000,53.877693
54.260000,53.884424
54.270000,53.891191
54.280000,53.897995
54.290000,53.904836
54.300000,53.911715
54.310000,53.918631
54.320000,53.925585
54.330000,53.932576
54.340000,53.939606
54.350000,53.946675
54.360000,53.953782
54.370000,53.960928
54.380000,53.968113
54.390000,53.975338
54.400000,53.982603
54.410000,53.989907
54.420000,53.997251
54.430000,54.004636
54.440000,54.012062
54.450000,54.019528
54.460000,54.027036
54.470000,54.034585
54.480000,54.042175
54.490000,54.049807
54.500000,54.057481
54.510000,54.065198
54.520000,54.072957
54.530000,54.080759
54.540000,54.088604
54.550000,54.096492
54.560000,54.104424
54.570000,54.112400
54.580000,54.120419
54.590000,54.128483
54.600000,54.136591
54.610000,54.144744
54.620000,54.152942
54.630000,54.161184
54.640000,54.169473
54.650000,54.177807
54.660000,54.186187
54.670000,54.194613
54.680000,54.203085
54.690000,54.211604
54.700000,54.220170
54.710000,54.228783
54.720000,54.237444
54.730000,54.246152
54.740000,54.254907
54.750000,54.263711
54.760000,54.272563
54.770000,54.281464
54.780000,54.290413
54.790000,54.299411
54.800000,54.308459
54.810000,54.317556
54.820000,54.326703
54.830000,54.335900
54.840000,54.345147
54.850000,54.354444
54.860000,54.363792
54.870000,54.373191
54.880000,54.382642
54.890000,54.392143
54.900000,54.401696
54.910000,54.411302
54.920000,54.420959
54.930000,54.430668
54.940000,54.440431
54.950000,54.450246
54.960000,54.460114
54.970000,54.470035
54.980000,54.480010
54.990000,54.490039
55.000000,54.500122
55.010000,54.510259
55.020000,54.520450
55.030000,54.530695
55.040000,54.540993
55.050000,54.551345
55.060000,54.561749
55.070000,54.572207
55.080000,54.582716
55.090000,54.593278
55.100000,54.603892
55.110000,54.614557
55.120000,54.625274
55.130000,54.636042
55.140000,54.646861
55.150000,54.657731
55.160000,54.668651
55.170000,54.679621
55.180000,54.690641
55.190000,54.701711
55.200000,54.712830
55.210000,54.723998
55.220000,54.735215
55.230000,54.746480
55.240000,54.757794
55.250000,54.769155
55.260000,54.780565
55.270000,54.792022
55.280000,54.803526
55.290000,54.815078
55.300000,54.826676
55.310000,54.838320
55.320000,54.850011
55.330000,54.861748
55.340000,54.873530
55.350000,54.885358
55.360000,54.897232
55.370000,54.909150
55.380000,54.921112
55.390000,54.933119
55.400000,54.945171
55.410000,54.957266
55.420000,54.969405
55.430000,54.981587
55.440000,54.993812
55.450000,55.006080
55.460000,55.018391
55.470000,55.030744
55.480000,55.043139
55.490000,55.055576
55.500000,55.068055
55.510000,55.080574
55.520000,55.093135
55.530000,55.105737
55.540000,55.118379
55.550000,55.131061
55.560000,55.143784
55.570000,55.156546
55.580000,55.169347
55.590000,55.182188
55.600000,55.195068
55.610000,55.207986
55.620000,55.220943
55.630000,55.233938
55.640000,55.246971
55.650000,55.260042
55.660000,55.273150
55.670000,55.286295
55.680000,55.299477
55.690000,55.312696
55.700000,55.325951
55.710000,55.339242
55.720000,55.352569
55.730000,55.365932
55.740000,55.379330
55.750000,55.392763
55.760000,55.406231
55.770000,55.419733
55.780000,55.433270
55.790000,55.446840
55.800000,55.460445
55.810000,55.474083
55.820000,55.487754
55.830000,55.501458
55.840000,55.515195
55.850000,55.528964
55.860000,55.542766
55.870000,55.556599
55.880000,55.570464
55.890000,55.584361
55.900000,55.598289
55.910000,55.612248
55.920000,55.626237
55.930000,55.640257
55.940000,55.654307
55.950000,55.668386
55.960000,55.682496
55.970000,55.696634
55.980000,55.710802
55.990000,55.724999
56.000000,55.739224
56.010000,55.753477
56.020000,55.767759
56.030000,55.782067
56.040000,55.796403
56.050000,55.810764
56.060000,55.825151
56.070000,55.839564
56.080000,55.854001
56.090000,55.868462
56.100000,55.882947
56.110000,55.897455
56.120000,55.911986
56.130000,55.926539
56.140000,55.941113
56.150000,55.955708
56.160000,55.970324
56.170000,55.984960
56.180000,55.999615
56.190000,56.014289
56.200000,56.028982
56.210000,56.043693
56.220000,56.058421
56.230000,56.073165
56.240000,56.087927
56.250000,56.102704
56.260000,56.117496
56.270000,56.132303
56.280000,56.147125
56.290000,56.161960
56.300000,56.176808
56.310000,56.191669
56.320000,56.206543
56.330000,56.221428
56.340000,56.236324
56.350000,56.251231
56.360000,56.266148
56.370000,56.281074
56.380000,56.296010
56.390000,56.310954
56.400000,56.325906
56.410000,56.340866
56.420000,56.355833
56.430000,56.370806
56.440000,56.385785
56.450000,56.400770
56.460000,56.415759
56.470000,56.430753
56.480000,56.445751
56.490000,56.460752
56.500000,56.475756
56.510000,56.490762
56.520000,56.505770
56.530000,56.520780
56.540000,56.535790
56.550000,56.550800
56.560000,56.565810
56.570000,56.580819
56.580000,56.595827
56.590000,56.610833
56.600000,56.625837
56.610000,56.640838
56.620000,56.655836
56.630000,56.670829
56.640000,56.685818
56.650000,56.700802
56.660000,56.715781
56.670000,56.730754
56.680000,56.745720
56.690000,56.760679
56.700000,56.775630
56.710000,56.790574
56.720000,56.805509
56.730000,56.820435
56.740000,56.835351
56.750000,56.850257
56.760000,56.865152
56.770000,56.880036
56.780000,56.894908
56.790000,56.909768
56.800000,56.924616
56.810000,56.939450
56.820000,56.954270
56.830000,56.969076
56.840000,56.983867
56.850000,56.998643
56.860000,57.013403
56.870000,57.028146
56.880000,57.042873
56.890000,57.057582
56.900000,57.072273
56.910000,57.086945
56.920000,57.101599
56.930000,57.116233
56.940000,57.130847
56.950000,57.145441
56.960000,57.160013
56.970000,57.174564
56.980000,57.189093
56.990000,57.203599
57.000000,57.218082
57.010000,57.232541
57.020000,57.246977
57.030000,57.261388
57.040000,57.275774
57.050000,57.290136
57.060000,57.304472
57.070000,57.318783
57.080000,57.333068
57.090000,57.347327
57.100000,57.361560
57.110000,57.375766
57.120000,57.389944
57.130000,57.404096
57.140000,57.418220
57.150000,57.432316
57.160000,57.446384
57.170000,57.460423
57.180000,57.474434
57.190000,57.488415
57.200000,57.502367
57.210000,57.516289
57.220000,57.530182
57.230000,57.544044
57.240000,57.557875
57.250000,57.571675
57.260000,57.585444
57.270000,57.599182
57.280000,57.612888
57.290000,57.626561
57.300000,57.640202
57.310000,57.653811
57.320000,57.667386
57.330000,57.680928
57.340000,57.694436
57.350000,57.707911
57.360000,57.721351
57.370000,57.734757
57.380000,57.748127
57.390000,57.761463
57.400000,57.774763
57.410000,57.788027
57.420000,57.801255
57.430000,57.814447
57.440000,57.827603
57.450000,57.840721
57.460000,57.853802
57.470000,57.866845
57.480000,57.879851
57.490000,57.892818
57.500000,57.905747
57.510000,57.918637
57.520000,57.931488
57.530000,57.944299
57.540000,57.957071
57.550000,57.969803
57.560000,57.982494
57.570000,57.995145
57.580000,58.007755
57.590000,58.020324
57.600000,58.032852
57.610000,58.045337
57.620000,58.057780
57.630000,58.070181
57.640000,58.082540
57.650000,58.094855
57.660000,58.107127
57.670000,58.119355
57.680000,58.131539
57.690000,58.143679
57.700000,58.155775
57.710000,58.167826
57.720000,58.179831
57.730000,58.191792
57.740000,58.203706
57.750000,58.215574
57.760000,58.227396
57.770000,58.239172
57.780000,58.250900
57.790000,58.262582
57.800000,58.274215
57.810000,58.285801
57.820000,58.297339
57.830000,58.308828
57.840000,58.320268
57.850000,58.331659
57.860000,58.343001
57.870000,58.354294
57.880000,58.365536
57.890000,58.376728
57.900000,58.387870
57.910000,58.398960
57.920000,58.410000
57.930000,58.420987
57.940000,58.431924
57.950000,58.442808
57.960000,58.453639
57.970000,58.464418
57.980000,58.475144
57.990000,58.485817
58.000000,58.496436
58.010000,58.507001
58.020000,58.517513
58.030000,58.527971
58.040000,58.538376
58.050000,58.548727
58.060000,58.559026
58.070000,58.569272
58.080000,58.579465
58.090000,58.589606
58.100000,58.599695
58.110000,58.609732
58.120000,58.619717
58.130000,58.629650
58.140000,58.639533
58.150000,58.649363
58.160000,58.659143
58.170000,58.668873
58.180000,58.678551
58.190000,58.688179
58.200000,58.697757
58.210000,58.707285
58.220000,58.716763
58.230000,58.726191
58.240000,58.735570
58.250000,58.744900
58.260000,58.754180
58.270000,58.763412
58.280000,58.772595
58.290000,58.781729
58.300000,58.790816
58.310000,58.799854
58.320000,58.808844
58.330000,58.817786
58.340000,58.826681
58.350000,58.835529
58.360000,58.844329
58.370000,58.853083
58.380000,58.861790
58.390000,58.870450
58.400000,58.879064
58.410000,58.887632
58.420000,58.896154
58.430000,58.904629
58.440000,58.913060
58.450000,58.921445
58.460000,58.929785
58.470000,58.938079
58.480000,58.946329
58.490000,58.954535
58.500000,58.962696
58.510000,58.970812
58.520000,58.978885
58.530000,58.986914
58.540000,58.994899
58.550000,59.002841
58.560000,59.010739
58.570000,59.018594
58.580000,59.026407
58.590000,59.034177
58.600000,59.041904
58.610000,59.049589
58.620000,59.057232
58.630000,59.064833
58.640000,59.072392
58.650000,59.079910
58.660000,59.087386
58.670000,59.094821
58.680000,59.102216
58.690000,59.109569
58.700000,59.116882
58.710000,59.124155
58.720000,59.131387
58.730000,59.138579
58.740000,59.145732
58.750000,59.152845
58.760000,59.159919
58.770000,59.166953
58.780000,59.173949
58.790000,59.180905
58.800000,59.187823
58.810000,59.194703
58.820000,59.201544
58.830000,59.208347
58.840000,59.215113
58.850000,59.221841
58.860000,59.228531
58.870000,59.235184
58.880000,59.241800
58.890000,59.248379
58.900000,59.254921
58.910000,59.261427
58.920000,59.267897
58.930000,59.274330
58.940000,59.280728
58.950000,59.287089
58.960000,59.293416
58.970000,59.299706
58.980000,59.305962
58.990000,59.312183
59.000000,59.318369
59.010000,59.324521
59.020000,59.330638
59.030000,59.336722
59.040000,59.342773
59.050000,59.348791
59.060000,59.354777
59.070000,59.360732
59.080000,59.366656
59.090000,59.372550
59.100000,59.378413
59.110000,59.384247
59.120000,59.390052
59.130000,59.395829
59.140000,59.401577
59.150000,59.407298
59.160000,59.412993
59.170000,59.418661
59.180000,59.424303
59.190000,59.429920
59.200000,59.435511
59.210000,59.441079
59.220000,59.446623
59.230000,59.452143
59.240000,59.457640
59.250000,59.463116
59.260000,59.468569
59.270000,59.474001
59.280000,59.479413
59.290000,59.484804
59.300000,59.490175
59.310000,59.495528
59.320000,59.500861
59.330000,59.506176
59.340000,59.511474
59.350000,59.516754
59.360000,59.522018
59.370000,59.527265
59.380000,59.532497
59.390000,59.537714
59.400000,59.542916
59.410000,59.548104
59.420000,59.553278
59.430000,59.558440
59.440000,59.563588
59.450000,59.568725
59.460000,59.573850
59.470000,59.578964
59.480000,59.584067
59.490000,59.589161
59.500000,59.594244
59.510000,59.599319
59.520000,59.604386
59.530000,59.609444
59.540000,59.614495
59.550000,59.619539
59.560000,59.624576
59.570000,59.629608
59.580000,59.634634
59.590000,59.639655
59.600000,59.644672
59.610000,59.649685
59.620000,59.654694
59.630000,59.659701
59.640000,59.664705
59.650000,59.669708
59.660000,59.674709
59.670000,59.679709
59.680000,59.684709
59.690000,59.689709
59.700000,59.694710
59.710000,59.699712
59.720000,59.704715
59.730000,59.709721
59.740000,59.714730
59.750000,59.719742
59.760000,59.724758
59.770000,59.729778
59.780000,59.734803
59.790000,59.739833
59.800000,59.744869
59.810000,59.749911
59.820000,59.754960
59.830000,59.760016
59.840000,59.765081
59.850000,59.770153
59.860000,59.775235
59.870000,59.780326
59.880000,59.785427
59.890000,59.790538
59.900000,59.795660
59.910000,59.800794
59.920000,59.805939
59.930000,59.811097
59.940000,59.816268
59.950000,59.821453
59.960000,59.826651
59.970000,59.831864
59.980000,59.837092
59.990000,59.842335
60.000000,59.847595
60.010000,59.852871
60.020000,59.858164
60.030000,59.863474
60.040000,59.868802
60.050000,59.874148
60.060000,59.879512
60.070000,59.884895
60.080000,59.890297
60.090000,59.895718
60.100000,59.901159
60.110000,59.906621
60.120000,59.912102
60.130000,59.917605
60.140000,59.923129
60.150000,59.928674
60.160000,59.934242
60.170000,59.939831
60.180000,59.945444
60.190000,59.951079
60.200000,59.956738
60.210000,59.962420
60.220000,59.968126
60.230000,59.973857
60.240000,59.979613
60.250000,59.985394
60.260000,59.991200
60.270000,59.997033
60.280000,60.002891
60.290000,60.008776
60.300000,60.014689
60.310000,60.020628
60.320000,60.026595
60.330000,60.032590
60.340000,60.038614
60.350000,60.044666
60.360000,60.050747
60.370000,60.056858
60.380000,60.062999
60.390000,60.069170
60.400000,60.075371
60.410000,60.081604
60.420000,60.087867
60.430000,60.094163
60.440000,60.100490
60.450000,60.106849
60.460000,60.113242
60.470000,60.119667
60.480000,60.126126
60.490000,60.132618
60.500000,60.139145
60.510000,60.145706
60.520000,60.152302
60.530000,60.158933
60.540000,60.165600
60.550000,60.172303
60.560000,60.179042
60.570000,60.185818
60.580000,60.192630
60.590000,60.199481
60.600000,60.206368
60.610000,60.213294
60.620000,60.220259
60.630000,60.227262
60.640000,60.234304
60.650000,60.241386
60.660000,60.248508
60.670000,60.255670
60.680000,60.262872
60.690000,60.270116
60.700000,60.277401
60.710000,60.284727
60.720000,60.292096
60.730000,60.299507
60.740000,60.306961
60.750000,60.314457
60.760000,60.321998
60.770000,60.329582
60.780000,60.337210
60.790000,60.344883
60.800000,60.352601
60.810000,60.360364
60.820000,60.368173
60.830000,60.376027
60.840000,60.383928
60.850000,60.391876
60.860000,60.399871
60.870000,60.407913
60.880000,60.416003
60.890000,60.424141
60.900000,60.432328
60.910000,60.440564
60.920000,60.448848
60.930000,60.457183
60.940000,60.465567
60.950000,60.474001
60.960000,60.482487
60.970000,60.491023
60.980000,60.499610
60.990000,60.508250
61.000000,60.516941
61.010000,60.525685
61.020000,60.534481
61.030000,60.543329
61.040000,60.552230
61.050000,60.561182
61.060000,60.570186
61.070000,60.579242
61.080000,60.588349
61.090000,60.597508
61.100000,60.606719
61.110000,60.615980
61.120000,60.625293
61.130000,60.634656
61.140000,60.644071
61.150000,60.653536
61.160000,60.663051
61.170000,60.672618
61.180000,60.682234
61.190000,60.691901
61.200000,60.701618
61.210000,60.711385
61.220000,60.721202
61.230000,60.731068
61.240000,60.740984
61.250000,60.750950
61.260000,60.760965
61.270000,60.771029
61.280000,60.781142
61.290000,60.791304
61.300000,60.801516
61.310000,60.811776
61.320000,60.822084
61.330000,60.832441
61.340000,60.842847
61.350000,60.853301
61.360000,60.863802
61.370000,60.874352
61.380000,60.884950
61.390000,60.895596
61.400000,60.906289
61.410000,60.917030
61.420000,60.927818
61.430000,60.938653
61.440000,60.949536
61.450000,60.960465
61.460000,60.971442
61.470000,60.982465
61.480000,60.993535
61.490000,61.004651
61.500000,61.015814
61.510000,61.027023
61.520000,61.038279
61.530000,61.049580
61.540000,61.060927
61.550000,61.072320
61.560000,61.083759
61.570000,61.095243
61.580000,61.106773
61.590000,61.118348
61.600000,61.129968
61.610000,61.141634
61.620000,61.153344
61.630000,61.165099
61.640000,61.176898
61.650000,61.188743
61.660000,61.200631
61.670000,61.212564
61.680000,61.224542
61.690000,61.236563
61.700000,61.248628
61.710000,61.260737
61.720000,61.272890
61.730000,61.285086
61.740000,61.297326
61.750000,61.309609
61.760000,61.321936
61.770000,61.334305
61.780000,61.346717
61.790000,61.359173
61.800000,61.371671
61.810000,61.384211
61.820000,61.396794
61.830000,61.409419
61.840000,61.422087
61.850000,61.434797
61.860000,61.447548
61.870000,61.460342
61.880000,61.473177
61.890000,61.486054
61.900000,61.498972
61.910000,61.511932
61.920000,61.524933
61.930000,61.537975
61.940000,61.551058
61.950000,61.564182
61.960000,61.577346
61.970000,61.590552
61.980000,61.603797
61.990000,61.617084
62.000000,61.630410
62.010000,61.643776
62.020000,61.657183
62.030000,61.670628
62.040000,61.684112
62.050000,61.697634
62.060000,61.711193
62.070000,61.724790
62.080000,61.738424
62.090000,61.752094
62.100000,61.765799
62.110000,61.779540
62.120000,61.793315
62.130000,61.807125
62.140000,61.820968
62.150000,61.834845
62.160000,61.848754
62.170000,61.862696
62.180000,61.876669
62.190000,61.890674
62.200000,61.904709
62.210000,61.918775
62.220000,61.932870
62.230000,61.946995
62.240000,61.961149
62.250000,61.975331
62.260000,61.989540
62.270000,62.003777
62.280000,62.018041
62.290000,62.032331
62.300000,62.046648
62.310000,62.060989
62.320000,62.075355
62.330000,62.089746
62.340000,62.104161
62.350000,62.118599
62.360000,62.133060
62.370000,62.147543
62.380000,62.162048
62.390000,62.176575
62.400000,62.191123
62.410000,62.205691
62.420000,62.220279
62.430000,62.234886
62.440000,62.249513
62.450000,62.264157
62.460000,62.278820
62.470000,62.293501
62.480000,62.308198
62.490000,62.322912
62.500000,62.337642
62.510000,62.352387
62.520000,62.367148
62.530000,62.381923
62.540000,62.396712
62.550000,62.411514
62.560000,62.426330
62.570000,62.441158
62.580000,62.455998
62.590000,62.470850
62.600000,62.485713
62.610000,62.500587
62.620000,62.515471
62.630000,62.530364
62.640000,62.545266
62.650000,62.560177
62.660000,62.575096
62.670000,62.590023
62.680000,62.604957
62.690000,62.619898
62.700000,62.634845
62.710000,62.649797
62.720000,62.664755
62.730000,62.679717
62.740000,62.694684
62.750000,62.709654
62.760000,62.724628
62.770000,62.739604
62.780000,62.754582
62.790000,62.769563
62.800000,62.784544
62.810000,62.799526
62.820000,62.814509
62.830000,62.829491
62.840000,62.844473
62.850000,62.859453
62.860000,62.874432
62.870000,62.889408
62.880000,62.904382
62.890000,62.919352
62.900000,62.934319
62.910000,62.949282
62.920000,62.964240
62.930000,62.979193
62.940000,62.994140
62.950000,63.009081
62.960000,63.024016
62.970000,63.038943
62.980000,63.053863
62.990000,63.068775
63.000000,63.083678
63.010000,63.098572
63.020000,63.113457
63.030000,63.128331
63.040000,63.143196
63.050000,63.158049
63.060000,63.172892
63.070000,63.187723
63.080000,63.202542
63.090000,63.217348
63.100000,63.232142
63.110000,63.246923
63.120000,63.261690
63.130000,63.276443
63.140000,63.291182
63.150000,63.305906
63.160000,63.320614
63.170000,63.335308
63.180000,63.349985
63.190000,63.364645
63.200000,63.379289
63.210000,63.393916
63.220000,63.408524
63.230000,63.423115
63.240000,63.437687
63.250000,63.452241
63.260000,63.466775
63.270000,63.481289
63.280000,63.495784
63.290000,63.510257
63.300000,63.524710
63.310000,63.539142
63.320000,63.553551
63.330000,63.567939
63.340000,63.582304
63.350000,63.596646
63.360000,63.610965
63.370000,63.625259
63.380000,63.639530
63.390000,63.653776
63.400000,63.667997
63.410000,63.682193
63.420000,63.696362
63.430000,63.710506
63.440000,63.724623
63.450000,63.738712
63.460000,63.752775
63.470000,63.766809
63.480000,63.780815
63.490000,63.794792
63.500000,63.808741
63.510000,63.822660
63.520000,63.836548
63.530000,63.850407
63.540000,63.864235
63.550000,63.878031
63.560000,63.891796
63.570000,63.905529
63.580000,63.919230
63.590000,63.932898
63.600000,63.946533
63.610000,63.960134
63.620000,63.973701
63.630000,63.987234
63.640000,64.000732
63.650000,64.014194
63.660000,64.027621
63.670000,64.041012
63.680000,64.054367
63.690000,64.067684
63.700000,64.080965
63.710000,64.094207
63.720000,64.107412
63.730000,64.120578
63.740000,64.133705
63.750000,64.146793
63.760000,64.159841
63.770000,64.172849
63.780000,64.185816
63.790000,64.198743
63.800000,64.211628
63.810000,64.224471
63.820000,64.237272
63.830000,64.250031
63.840000,64.262746
63.850000,64.275418
63.860000,64.288047
63.870000,64.300631
63.880000,64.313170
63.890000,64.325665
63.900000,64.338113
63.910000,64.350517
63.920000,64.362873
63.930000,64.375183
63.940000,64.387446
63.950000,64.399662
63.960000,64.411830
63.970000,64.423949
63.980000,64.436020
63.990000,64.448041
64.000000,64.460013
64.010000,64.471935
64.020000,64.483807
64.030000,64.495630
64.040000,64.507402
64.050000,64.519125
64.060000,64.530798
64.070000,64.542421
64.080000,64.553995
64.090000,64.565520
